id|price|ean|wartosci_odzywcze|title
62366|3.49 zł|5900531004049|{'Wartość energetyczna ': '383 kJ/ 90 kcal', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '3,5 g', 'w tym cukry ': '3,5 g', 'Białko ': '19 g', 'Sól ': '0,10 g', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g;'}|Piątnica Twaróg Wiejski Lekki 250 G
29739|2.99 zł|5900531000706|{'Wartość energetyczna ': '1004 kJ / 243 kcal ', 'Tłuszcz ': '23,0 g', 'w tym kwasy tłuszczowe nasycone ': '15,4 g', 'Węglowodany ': '3,0 g', 'w tym cukry ': '3,0 g', 'Białko ': '6,0 g', 'Sól ': '0,8 g', 'metadata': 'w 100 g:'}|Piątnica Twój Smak Puszysty Serek Śmietankowy Naturalny 150 G
62177|1.99 zł|5901630000574|{'energia': '578 kJ / 138 kcal', 'tłuszcz ': '5,5 g', 'w tym - kwasy nasycone ': '3,6 g', 'węglowodany ': '15 g', 'w tym - cukry ': '14 g', 'białko ': '7,0 g', 'sól ': '0,10 g', 'metadata': 'produktu w 100 g:'}|Rolmlecz Serek Truskawkowy 200 G
10966|29.99 zł|2209631000000||Sierpc Ser Królewski
79916|3.19 zł|4014500509860||Zott Jogobella Jogurt 400 G
44182|1.79 zł|4014500006956||Zott Jogobella Light Standard Jogurt Owocowy
79911|1.09 zł|4014500510538||Zott Jogobella Panna Cotta Jogurt 150 G
62979|4.59 zł|4014500509457|{'wartość energetyczna ': '1029 kJ/248 kcal', 'tłuszcz ': '19,0 g', '- w tym kwasy tłuszczowe nasycone ': '12,9 g', 'węglowodany ': '1,5 g', '- w tym cukry ': '1,5 g', 'białko ': '17,5 g', 'sól ': '0,50 g', 'metadata': 'Przeciętna wartość odżywcza w 100 g:'}|Zott Zottarella Ser Mozzarella 125 G
61907|4.15 zł|5902899101651|{'Wartość energetyczna ': '951 kJ/ 230 kcal', 'Tłuszcz ': '20 g', 'w tym kwasy tłuszczowe nasycone ': '14 g', 'Węglowodany ': '5,6 g', 'w tym cukry ': '3,6 g', 'Białko ': '6,8 g', 'Sól ': '0,67 g', 'Opakowanie zawiera 10 porcji produktu po 15 g.': '', 'metadata': 'w 100 g\nw porcji (15 g)'}|Almette Z Ziołami Puszysty Serek Twarogowy 150 G
93409|3.28 zł|5900197023149|{'Wartość energetyczna ': '340 kJ', 'Wartość energetyczna': '81 kcal', 'Tłuszcz ': '1,8 g', ' w tym kwasy nasycone ': '1,3 g', 'Węglowodany ': '13,5 g', ' w tym cukry ': '12,5 g', 'Białko ': '2,4 g', 'Sól ': '0,09 g', 'metadata': '100 g jogurtu'}|Bakoma Jogurt Bio Z Jagodami 230 G
80351|1.79 zł|5900197022401|{'Wartość energetyczna ': '410 kJ/97 kcal', 'Tłuszcz ': '2,5 g', 'w tym kwasy nasycone ': '1,8 g', 'Węglowodany ': '15,5 g', 'w tym cukry ': '14,5 g', 'Białko ': '3,3 g', 'Sól ': '0,10 g', 'metadata': '100 g jogurtu'}|Bakoma Jogurt Bio Z Owocami Leśnymi 140 G
3960|1.25 zł|5900197000034|{'Wartość energetyczna ': '243 kJ/58 kcal', 'Tłuszcz ': '2,8 g', ' w tym kwasy nasycone ': '2,0 g', 'Węglowodany ': '4,9 g', ' w tym cukry': '4,9 g', 'Białko ': '3,3 g', 'Sól ': '0,11 g', 'metadata': '100 g jogurtu'}|Bakoma Jogurt Naturalny Gęsty 170 G
15035|2.59 zł|5900197007354|{'Wartość energetyczna ': '286 kJ/ 68 kcal', 'Tłuszcz ': '1,6 g', ' w tym kwasy nasycone ': '1,1 g', 'Węglowodany ': '10,6 g', ' w tym cukry ': '10,4 g', 'Białko ': '2,7 g', 'Sól ': '0,10 g', 'metadata': '100 g produktu'}|Bakoma Twist Jogurt Z Owocami Leśnymi 400 G
61880|6.99 zł|5901625003900||Ceko Ser Mozzarella W Kawałku
89005|6.99 zł|5906190531247||Czachorowski Jaja Z Wolnego Wybiegu Klasa L
54788|5.99 zł|59023944|{'Energia': '334 kJ / 79 kcal', 'Tłuszcz ': '1,5 g', 'w tym kwasy nasycone': '1,0 g', 'Węglowodany ': '12,7 g', 'w tym cukry ': '12,5 g', 'Białko ': '2,8 g', 'Sól ': '0,10 g', '': '100 g', 'Wapń': '120 mg', 'witamina B6': '0,21 mg', 'witamina D': '0,75 µg', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal).': '', '**Referencyjne wartości spożycia.': '', 'Opakowanie zawiera 4 butelki. Butelka zawiera 1 porcję równą 100 g.': '', 'metadata': '100 g\n%* / 100 g'}|Danone Actimel Mleko Fermentowane O Smaku Wieloowocowym 400 G (4 X 100 G)
44195|1.69 zł|59031819|{'Energia': '464 kJ / 110 kcal', 'Tłuszcz ': '2,9 g', 'w tym kwasy nasycone ': '1,9 g', 'Węglowodany ': '15,9 g', 'w tym cukry ': '15,0 g', 'Błonnik ': '0,24 g', 'Białko ': '4,9 g', 'Sól ': '0,09 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). ': '', 'Kubek zawiera 1 porcję produktu równą 140 g.': '', 'metadata': '100 g\n140 g\n%* / 140 g'}|Danone Danio Serek Homogenizowany Brzoskwiniowy 140 G
102818|2.19 zł|59004387|{'Energia:': '614 kJ/ 147 kcal', 'Tłuszcz:': '8,4 g', 'w tym kwasy nasycone:': '5,3 g', 'Węglowodany:': '14,7 g', 'w tym cukry:': '13,3 g', 'Białko:': '3,2 g', 'Sól:': '0,31 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal).': '', 'Kubek zawiera 1 porcję produktu równą 99 g.': '', 'metadata': 'w 100 g:\nw porcji 99 g:'}|Danone Fantasia Jogurt Kremowy Chrupiący Słony Karmel 99 G
539|2.79 zł|5900643019351|{'Energia': '280 kJ / 67 kcal', 'Tłuszcz ': '3,0 g', 'w tym kwasy nasycone ': '1,9 g', 'Węglowodany ': '5,4 g', 'w tym cukry ': '5,4 g', 'Białko ': '4,5 g', 'Sól ': '0,14 g', 'Wapń ': '164 mg (20%*)', '* Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal). ': '', 'Kubek zawiera około 3 porcje 125 g.': '', 'metadata': '100 g\n125 g\n%* / 125 g'}|Danone Łagodny Jogurt Naturalny 370 G
63215|3.59 zł|5900643032350|{'Energia': '917 kJ / 222 kcal', 'Tłuszcz ': '22,0 g', 'w tym kwasy nasycone ': '14,7 g', 'Węglowodany ': '3,2 g', 'w tym cukry ': '3,2 g', 'Białko ': '2,8 g', 'Sól ': '0,18 g', 'metadata': 'w 100 g\nw 1 porcji 15 g\n% RWS* w porcji'}|Danone Śmietana Szefa Kuchni 22% 180 G
61870|9.49 zł|4770299392259|{'Wartość energetyczna ': '1528 kJ/ 367 kcal', 'Tłuszcz ': '26 g', 'W tym kwasy tłuszczowe nasycone ': '18 g', 'Węglowodany ': '0 g', 'W tym cukry ': '0 g', 'Białko ': '33 g', 'Sól ': '2,0 g', 'wapń ': '1077 mg (RMV* 135%)', '*RWS referencyjne wartości spożycia (8400 kJ/2000 kcal)': '', 'metadata': 'w 100 g'}|Džiugas Mild Ser Twardy Dojrzewający 12 Miesięcy 180 G
8982|2.59 zł|5906519000560||Figand Ser Twarogowy Półtłusty
62235|1.59 zł|5906519000270|{'Wartość energetyczna:': '650 kJ/155 kcal', 'Tłuszcz:': '7,0 g', 'w tym kwasy tłuszczowe nasycone:': '4,5 g', 'Węglowodany:': '15 g', 'w tym cukry:': '14 g', 'Białko:': '8,0 g', 'Sól:': '0,10 g', 'metadata': 'w 100 g produktu'}|Figand Świeżuch Serek Homogenizowany O Smaku Waniliowym150 G
62483|7.99 zł|5900691031329|{'wartość energetyczna ': '1213 kJ / 288 kcal', 'tłuszcz': '7,2 g', 'w tym': '', '- kwasy tłuszczowe nasycone ': '5,0 g', 'węglowodany': '49 g', '- cukry ': '49 g', 'białko ': '6,7 g', 'sól*': '0,24 g', '*zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu': '', 'metadata': 'na 100 g'}|Sm Gostyń Kajmak Masa Krówkowa Gostyńska 510 G
62529|7.19 zł|5900691031114|{'wartość energetyczna ': '1364 kJ/ 326 kcal', 'tłuszcz ': '8,0 g', 'w tym': '', '- kwasy tłuszczowe nasycone ': '5,6 g', 'węglowodany ': '55 g', '- cukry ': '55 g', 'białko ': '7,5 g', 'sól*': '0,28 g', '* Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu': '', 'metadata': 'w 100 g'}|Sm Gostyń Mleko Gostyńskie Zagęszczone Słodzone 8,0% 530 G
89517|3.19 zł|5906295340416|{'Wartość energetyczna ': '501 kJ/121 kcal', 'Tłuszcz ': '10 g', 'w tym kwasy tłuszczowe nasycone ': '6,3 g', 'Węglowodany ': '4,4 g', 'w tym cukry ': '4,4 g', 'Białko ': '3,3 g', 'Sól ': '0,1 g', 'metadata': 'w 100 g:'}|Greek Style Jogurt Naturalny 10% Tłuszczu 340 G
61447|0.95 zł|5902057000048|{'wartość energetyczna ': '253 kJ (60 kcal)', 'tłuszcz ': '2,0 g', ' w tym - kwasy nasycone ': '0,6 g', 'węglowodany ': '6,0 g', ' w tym - cukry ': '6,0 g', 'białko ': '4,5 g', 'sól ': '0,08 g', 'wapń ': '240 mg 30% RWS*', '* % RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera jedną sugerowaną porcję produktu.': '', 'metadata': '100 g\nw porcji 175 g (kubek)\n%RWS* w porcji'}|Krasnystaw Calpro Jogurt Naturalny 175 G
62506|2.39 zł|5902057002424|{'wartość energetyczna': '198 kJ (47 kcal)', 'tłuszcz': '2,0 g', 'w tym - kwasy nasycone': '1,3 g', 'węglowodany': '4,3 g', 'w tym - cukry': '4,3 g', 'białko': '3,0 g', 'sól': '0,1 g', 'wapń': '120 mg (15% RWS*)', '*% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 4 porcje produktu.': '', 'metadata': '100 ml\nw porcji 250 ml (szklanka)\n% RWS* w porcji'}|Krasnystaw Twoje Zdrowie Mleko 2,0% 1 L
2731|1.29 zł|5902057000239|{'wartość energetyczna ': '558 kJ (135 kcal)', 'tłuszcz ': '12 g', ' w tym kwasy nasycone': '8,8 g', 'węglowodany ': '4,0 g', ' w tym cukry': '3,9 g', 'białko ': '2,7 g', 'sól ': '0,08 g', 'metadata': '100 g'}|Krasnystaw Śmietana 12% Homogenizowana 150 G
61450|1.79 zł|5902057003254|{'wartość energetyczna ': '230 kJ (55 kcal)', 'tłuszcz ': '3,0 g', 'w tym - kwasy nasycone ': '1,9 g', 'węglowodany ': '4,3 g', 'w tym cukry ': '3,6 g', 'białko ': '2,7 g', 'sól ': '0,08 g', '*% RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie zawiera 2 porcje produktu.': '', 'metadata': '100 g\nw porcji 200 g (pół opakowania)\n% RWS* w porcji'}|Krasnystaw Zsiadłe Mleko Z Krasnegostawu 400 G
62694|3.39 zł|5901126012890||Lactima Ser Topiony Blue Cheese (8 Porcji)
62853|4.89 zł|5907070001010|{'wartość energetyczna ': '1518 kJ/366 kcal', 'tłuszcz ': '31 g', 'w tym kwasy nasycone ': '21 g', 'węglowodany ': '1,8 g', 'w tym cukry ': '0 g', 'białko ': '20 g', 'sól ': '2,5 g', 'metadata': 'w 100 g:'}|Lazur Ser Pleśniowy Błękitny 100 G
62901|4.89 zł|5907070003113|{'wartość energetyczna ': '1447 kJ/349 kcal', 'tłuszcz ': '30 g', 'w tym kwasy nasycone ': '20 g', 'węglowodany ': '1,8 g', 'w tym cukry ': '0 g', 'białko ': '18 g', 'sól ': '2,5 g', 'metadata': 'w 100 g:'}|Lazur Ser Pleśniowy Złocisty 100 G
33419|3.49 zł|5900820008079|{'wartość energetyczna ': '1204 kJ/292 kcal', 'tłuszcz, w tym': '30 g', '- kwasy tłuszczowe nasycone': '19 g', 'węglowodany, w tym': '3,3 g', '- cukry ': '3,3 g', 'białko': '2,2 g', 'sól': '0,10 g', 'metadata': 'w 100 ml produktu:'}|Łaciata Śmietanka 30% 250 Ml
33420|2.10 zł|5900820008055|{'wartość energetyczna ': '566 kJ/137 kcal', 'tłuszcz, w tym': '12 g', '- kwasy tłuszczowe nasycone': '8,0 g', 'węglowodany, w tym': '4,2 g', '- cukry ': '4,2 g', 'białko': '3,0 g', 'sól': '0,10 g', 'metadata': 'w 100 ml produktu:'}|Łaciata Śmietanka 12% 250 Ml
62561|2.89 zł|5900820012519|{'wartość energetyczna ': '275 kJ / 66 kcal', 'tłuszcz, w tym ': '3,8 g', '- kwasy tłuszczowe nasycone ': '2,3 g', 'węglowodany, w tym': '4,7 g', '- cukry ': '4,7 g', 'białko ': '3,2 g', 'sól ': '0,10 g', 'wapń ': '120 mg', '*RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal). ': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'Opakowanie zawiera 4 sugerowane porcje produktu.': '', 'metadata': 'w 100 ml produktu\nw porcji 250 ml\n%RWS* w porcji 250 ml'}|Łaciate Junior Mleko Uht 3,8% 1 L
62504|2.09 zł|5900820012212|{'wartość energetyczna': '212 kJ/50 kcal', 'tłuszcz w tym': '2,0 g', '- kwasy tłuszczowe nasycone ': '1,2 g', 'węglowodany w tym': '4,8 g', '- cukru': '4,8 g', 'białko ': '3,3 g', 'sól ': '0,10 g', '*RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/ 2 000 kcal)': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'Opakowanie zawiera 4 sugerowane porcje produktu.': '', 'metadata': 'w 100 ml\nw porcji 250 ml\n*% RWS w porcji'}|Łaciate Mleko Świeże 2% 1 L
97254|1.29 zł|5900820006945|{'wartość energetyczna ': '279 kJ/66 kcal', 'tłuszcz ': '1,8 g', 'w tym kwasy tłuszczowe nasycone ': '1,1 g', 'węglowodany ': '9,5 g', 'w tym cukry ': '9,5 g', 'białko ': '3,0 g', 'sól ': '0,15 g', 'Zawartość laktozy wynosi <0,01 g/100 ml produktu.': '', 'metadata': 'w 100 ml produktu:'}|Łaciaty Jogurt Pitny Jeżyna Malina Bez Laktozy 250 Ml
20454|3.19 zł|5904467109243|{'Wartość energetyczna ': '489 kJ / 118 kcal', 'Tłuszcz ': '9,0 g', ' w tym kwasy tłuszczowe nasycone ': '6,4 g', 'Węglowodany ': '5,0 g', ' w tym cukry ': '5,0 g', 'Białko ': '4,2 g', 'Sól ': '0,15 g', 'metadata': 'w 100 g produktu:'}|Maluta Jogurt Typ Bałkański 340 G
62788|3.69 zł|5900512700014|{'Wartość energetyczna': '904 kJ/', '218 kcal': '218 kcal', 'Tłuszcz': '18,0 g', ' w tym kwasy nasycone ': '11,0 g', 'Węglowodany ': '4,0 g', ' w tym cukry ': '4,0 g', 'Białko ': '10,0 g', 'Sól': '3,0 g', 'Wapń ': '280 mg - 35%*', '* Dziennej Referencyjnej Wartości Spożycia (dla osoby dorosłej)': '', 'metadata': 'w 100 g:'}|Mlekovita Favita Ser Sałatkowo-Kanapkowy Tłusty 270 G
55023|18.49 zł|5900512300054|{'Wartość energetyczna ': '3693 kJ / 898 kcal', 'Tłuszcz ': '99,8 g', ' w tym kwasy nasycone ': '65,0 g', 'Węglowodany ': '0,1 g', ' w tym cukry ': '0,1 g', 'Białko ': '0,1 g', 'Sól ': '0 g', 'metadata': 'w 100 g:'}|Mlekovita Masło Klarowane 500 G
5775|2.79 zł|5900512300207|{'Wartość energetyczna ': '3068 kJ/ 746 kcal', 'Tłuszcz ': '82 g', ' w tym kwasy nasycone ': '54 g', 'Węglowodany ': '1,0 g', ' w tym cukry ': '1,0 g', 'Białko ': '1,0 g', 'Sól ': '0,2 g', 'Zawartość soli wynika z naturalnie występującego sodu.': '', 'metadata': 'w: 100 g'}|Mlekovita Masło Polskie Ekstra Bez Dodatków 82% 100 G
34771|2.69 zł|5900512320359|{'Energia': '60 kcal', 'Tłuszcz ': '3,2 g', ' w tym kwasy nasycone ': '2,1 g', 'Węglowodany ': '4,7 g', ' w tym cukry ': '4,7 g', 'Białko ': '3,2 g', 'Sól ': '0,10 g', 'Wapń ': '105 mg - 13%*', 'Zawartość soli wynika z naturalnie występującego sodu.': '', '*Dzienna Referencyjna Wartość Spożycia wapnia (dla osoby dorosłej).': '', 'metadata': 'w 100 ml'}|Mlekovita Wypasione Mleko Uht 3,2% 1 L
29750|2.45 zł|5900512850023|{'Wartość energetyczna ': '205 kJ/ 49 kcal', 'Tłuszcz ': '2,0 g', 'w tym kwasy nasycone ': '1,3 g', 'Węglowodany ': '4,7 g', ' w tym cukry ': '4,7 g', 'Białko ': '3,0 g', 'Sól': '0,10 g', '* Referencyjna Wartość Spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', 'Zawartość soli wynika z naturalnie występującego sodu.': '', 'Opakowanie 1 L zawiera 4 sugerowane porcje produktu.': '', 'metadata': 'w 100 ml\nw porcji 250 ml\n% RWS* w porcji 250 ml produktu'}|Mlekovita Mleko Polskie Spożywcze 2,0% 1 L
62480|2.49 zł|5900512320427|{'Energia': '50 kcal', 'Tłuszcz ': '2,0 g', ' w tym kwasy nasycone ': '1,3 g', 'Węglowodany ': '4,7 g', ' w tym cukry ': '4,7 g', 'Białko ': '3,2 g', 'Sól ': '0,10 g', 'Wapń ': '105 mg - 13%*', 'Zawartość soli wynika z naturalnie występującego sodu.': '', '*Dzienna Referencyjna Wartość Spożycia wapnia (dla osoby dorosłej). ': '', 'metadata': 'w 100 ml'}|Mlekovita Twój Kubek Mleko Uht 2,0% 1 L
46883|1.69 zł|5900512500621|{'Wartość energetyczna ': '339 kJ/81 kcal', 'Tłuszcz ': '3,0 g', 'w tym kwasy nasycone ': '2,0 g', 'Węglowodany ': '2,4 g', 'w tym cukry ': '2,4 g', 'Białko ': '11,0 g', 'Sól ': '0,7 g', 'metadata': 'w 100 g'}|Mlekovita Polski Wiejski Lekki Serek Twarogowy Ziarnisty Ze Śmietanką 150 G
62241|3.49 zł|5900820011529|{'energia': '1031 kJ /249 kcal', 'tłuszcz w tym': '23 g', '- kwasy nasycone ': '16 g', 'węglowodany  w tym': '4,8 g', '- cukry ': '3,7 g', 'białko ': '5,8 g', 'sól ': '0,70 g', 'metadata': 'produktu: w 100 g'}|Łaciaty Serek Puszysty Naturalny 150 G
62396|3.39 zł|5900820007768|{'wartość energetyczna': '483 kJ / 115 kcal', 'tłuszcz w tym': '4,0 g', '- kwasy nasycone': '3,0 g', 'węglowodany w tym': '3,7 g', '- cukry': '3,7 g', 'białko ': '16 g', 'sól': '0,10 g', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g produktu:'}|Mlekpol Mazurski Smak Twaróg Półtłusty 250 G
61783|3.79 zł|5900820005504|{'wartość energetyczna ': '1441 kJ/347 kcal', 'tłuszcz w tym': '27 g', '- kwasy tłuszczowe nasycone ': '17 g', 'węglowodany w tym': '0 g', '- cukry ': '0 g', 'białko ': '26 g', 'sól ': '1,3 g', '*RWS - Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie 150 g zawiera 7 sugerowanych porcji produktu.': '', 'metadata': 'w 100 g\nw porcji 21,4 g (1 plaster)\n% RWS* w porcji'}|Mlekpol Ser Gouda W Plastrach 150 G
61785|3.79 zł|5900820005726|{'wartość energetyczna ': '1424 kJ/343 kcal', 'tłuszcz w tym': '27 g', '- kwasy tłuszczowe nasycone ': '17 g', 'węglowodany w tym': '0 g', '- cukry ': '0 g', 'białko ': '25 g', 'sól ': '1,3 g', 'wapń': '820 mg', '*RWS - referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8 400 kJ/2 000 kcal).': '', 'Opakowanie 150 g zawiera 12 sugerowanych porcji produktu.': '', 'metadata': 'w 100 g\nw porcji 12,5 g (1 plaster)\n%RWS* w porcji'}|Mlekpol Ser Salami W Plastrach 150 G
61161|3.29 zł|5901524262712|{'Wartość energetyczna ': '1063 kJ/ 257 kcal', 'Tłuszcz ': '24 g', ' w tym kwasy tłuszczowe nasycone ': '17 g', 'Węglowodany ': '3,1 g', ' w tym cukry ': '3,0 g', 'Białko ': '7,2 g', 'Sól ': '0,63 g', 'metadata': 'w 100 g:'}|Naturek Nasz Puszysty Śmietankowy Serek Twarogowy 140 G
61491|1.59 zł|5900531003738|{'Wartość energetyczna ': '242 kJ / 58 kcal', 'Tłuszcz ': '2,0 g', 'w tym kwasy tłuszczowe nasycone ': '1,4 g', 'Węglowodany ': '5,9 g', 'w tym cukry ': '5,6 g', 'Białko ': '4,0 g', 'Sól': '0,13 g', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g'}|Piątnica Jogurt Naturalny 330 G
21860|6.49 zł|5900531001406|{'Wartość energetyczna ': '1626 kJ / 394 kcal', 'Tłuszcz ': '40 g', 'w tym kwasy tłuszczowe nasycone ': '28 g', 'Węglowodany ': '5,1 g', 'w tym cukry ': '5,0 g', 'Białko ': '3,5 g', 'Sól ': '0,10 g', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g:'}|Piątnica Ser Mascarpone 250 G
62289|2.19 zł|5900531000935|{'Wartość energetyczna ': '464 kJ/110 kcal', 'Tłuszcz ': '4,0 g', 'w tym kwasy tłuszczowe nasycone ': '2,8 g', 'Węglowodany ': '10 g', 'w tym cukry ': '10 g', 'Białko ': '8,6 g', 'Sól ': '0,50 g', 'metadata': 'w 100 g:'}|Piątnica Serek Wiejski Z Brzoskwinią 150 G
62332|2.19 zł|5900531000980|{'Wartość energetyczna ': '464 kJ/110 kcal', 'Tłuszcz ': '4,0 g', 'w tym kwasy tłuszczowe nasycone ': '2,8 g', 'Węglowodany ': '10 g', 'w tym cukry ': '10 g', 'Białko ': '8,6 g', 'Sól ': '0,50 g', 'metadata': 'w 100 g:'}|Piątnica Serek Wiejski Z Malinami I Żurawiną 150 G
63212|1.69 zł|5901939010014|{'Wartość energetyczna ': '556 kJ/134 kcal', 'Tłuszcz ': '12 g', 'w tym kwasy tłuszczowe nasycone ': '7,2 g', 'Węglowodany ': '3,9 g', 'w tym cukry ': '3,9 g', 'Białko ': '2,7 g', 'Sól ': '0,10 g', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': 'w 100 g:'}|Piątnica Śmietana Do Sałatek Sosów Zup 12% 200 G
44228|2.19 zł|5900531000508|{'Wartość energetyczna ': '1004 kJ / 243 kcal ', 'Tłuszcz ': '23 g', 'W tym kwasy tłuszczowe nasycone ': '15 g', 'Węglowodany ': '3,0 g', 'W tym cukry ': '3,0 g', 'Białko ': '6,0 g', 'Sól ': '0,80 g', 'metadata': 'w 100 g'}|Piątnica Twój Smak Serek Śmietankowy Naturalny 135 G
40831|3.29 zł|5906207570078|{'Wartość energetyczna ': '1476 kJ/357 kcal', 'Tłuszcz ': '32,0 g', 'w tym kwasy tłuszczowe nasycone ': '20,4 g', 'Węglowodany ': '0,2 g', 'w tym cukry ': '0,2 g', 'Białko ': '17,0 g', 'Sól ': '1,7 g', 'metadata': 'w 100 g produktu'}|Président Ser Camembert Chili 120 G
44437|9.99 zł|5908275688587|{'Wartość energetyczna ': '384 kJ / 92 kcal', 'Tłuszcz ': '4,0 g', 'w tym kwasy tłuszczowe nasycone ': '2,8 g', 'Węglowodany ': '4,2 g', 'w tym cukry ': '3,9 g', 'Białko ': '9,7 g', 'Sól ': '0,10 g', 'metadata': 'w 100 g:'}|Président Twaróg Sernikowy 1 Kg
61799|4.59 zł|5901753000628||Sierpc Ser Królewski 135 G
61818|5.19 zł|5900486010263||Tmt Ser Gouda W Kawałku
61882|5.99 zł|5900486001018||Tmt Ser Świata  Cheddar 
61846|5.69 zł|8003518100257||Agriform Grana Padano Ser Żółty Tarty
5023|21.99 zł|2209911000000||Alpan Ser Tylżycki
89511|1.79 zł|5900197022548|{'Wartość energetyczna': '275 kJ / 65 kcal', 'Tłuszcz': '2,0 g', 'w tym kwasy nasycone': '1,4 g', 'Węglowodany': '7,0 g', 'w tym cukry': '7,0 g', 'Białko': '4,8 g', 'Sól': '0,10 g', 'metadata': '100 g jogurtu'}|Bakoma Jogurt Bio Naturalny 140 G
93410|3.39 zł|5900197023132|{'Wartość energetyczna ': '340 kJ', 'Wartość energetyczna': '81 kcal', 'Tłuszcz ': '1,8 g', ' w tym kwasy nasycone ': '1,3 g', 'Węglowodany ': '13,5 g', ' w tym cukry ': '12,5 g', 'Białko ': '2,4 g', 'Sól ': '0,09 g', 'metadata': '100 g jogurtu'}|Bakoma Jogurt Bio Z Morelami 230 G
80356|1.79 zł|5900197022388|{'Wartość energetyczna ': '410 kJ/97 kcal', 'Tłuszcz ': '2,5 g', 'w tym kwasy nasycone ': '1,8 g', 'Węglowodany ': '15,5 g', 'w tym cukry ': '14,5 g', 'Białko ': '3,3 g', 'Sól ': '0,10 g', 'metadata': '100 g jogurtu'}|Bakoma Jogurt Bio Z Truskawkami 140 G
60759|3.19 zł|5900197002595|{'Wartość energetyczna ': '243 kJ/58 kcal', 'Tłuszcz ': '2,8 g', ' w tym kwasy nasycone ': '2,0 g', 'Węglowodany ': '4,9 g', ' w tym cukry': '4,9 g', 'Białko ': '3,3 g', 'Sól ': '0,11 g', 'metadata': '100 g jogurtu'}|Bakoma Jogurt Naturalny Gęsty 430 G
40780|0.99 zł|5900197013539|{'Wartość energetyczna ': '299 kJ / 71 kcal', 'Tłuszcz ': '1,3 g', ' w tym kwasy tłuszczowe nasycone ': '0,9 g', 'Węglowodany ': '12,7 g', ' w tym cukry ': '10,3 g', 'Białko ': '2,1 g', 'Sól ': '0,08 g', 'metadata': '100 g produktu'}|Bakoma Polskie Smaki Deser Jogurtowy Z Truskawkami 120 G
60752|0.99 zł|5900197013553|{'Wartość energetyczna ': '299 kJ / 71 kcal', 'Tłuszcz ': '1,3 g', ' w tym kwasy tłuszczowe nasycone ': '0,9 g', 'Węglowodany ': '12,7 g', ' w tym cukry ': '10,3 g', 'Białko ': '2,1 g', 'Sól ': '0,08 g', 'metadata': '100 g produktu'}|Bakoma Polskie Smaki Deser Jogurtowy Z Wiśniami 120 G
63050|2.10 zł|5900197017315|{'Energia ': '580 kJ / 138 kcal', 'Tłuszcz ': '6,6 g', 'w tym kwasy nasycone ': '4,2 g', 'Węglowodany ': '17,2 g', 'w tym cukry ': '13,7 g', 'Białko ': '2,5 g', 'Sól ': '0,30 g', 'metadata': '100 g produktu:'}|Bakoma Satino Gold Deser Kawowy Z Sosem Karmelowym 135 G
43334|2.59 zł|5900197007644|{'Wartość energetyczna ': '286 kJ/ 68 kcal', 'Tłuszcz ': '1,6 g', ' w tym kwasy nasycone ': '1,1 g', 'Węglowodany ': '10,6 g', ' w tym cukry ': '10,4 g', 'Białko ': '2,7 g', 'Sól ': '0,10 g', 'metadata': '100 g produktu'}|Bakoma Twist Jogurt Malinowy 400 G
