63571|Mlekovita Jogurt Polski Wiśnia 150 G|0.89|PLN|5900512350110|94|2.5|15.0|15.0
105197|La Polle Camembert Classic Ser Pleśniowy 120 G|3.49|PLN|5900512980782|363|32.0|1.8|1.8
15719|Mlekovita Masło Ekstra Osełka 500 G|12.99|PLN|5900512300146|746|82.0|1.0|1.0
61476|Mlekovita Masło Polskie Ziołowe 100 G|2.89|PLN|5900512600222|688|75.0|2.2|2.2
62606|Mlekovita Mazowiecki Ser Topiony Kremowy Z Łososiem 100 G|1.59|PLN|5900512200095|272|24.0|3.0|3.0
40827|Mlekovita Wypasione Mleko Smak Truskawka 200 Ml|0.99|PLN|5900512300498|62|1.5|9.0|9.0
5086|Mlekovita Wypasione Mleko Waniliowe 200 Ml|0.99|PLN|5900512300535|62|1.5|9.0|9.0
44144|Mlekovita Ser Edamski Mierzwiony 150 G|3.59|PLN|5900512110578|334|26.0|0.0|0.0
101791|Mlekovita Ser Kuchmistrza Mascarpone 250 G|6.49|PLN|5900512983899|384|40.0|2.6|2.6
61826|Mlekovita Sokół Ser W Plastrach 150 G|3.49|PLN|5900512110172|334|26.0|0.0|0.0
62615|Mlekovita Ser Topiony Kremowy 100 G|1.59|PLN|5900512200149|295|27.0|3.0|3.0
62616|Mlekovita Ser Topiony Z Salami 100 G|1.59|PLN|5900512200170|295|27.0|3.0|3.0
62617|Mlekovita Ser Topiony Z Szynką Wędzoną 100 G|1.59|PLN|5900512200156|295|27.0|3.0|3.0
63213|Mlekovita Śmietana Polska Gęsta 12% 200 G|1.55|PLN|5900512350011|135|12.0|4.0|4.0
63217|Mlekovita Śmietanka Polska 30% 200 Ml|2.59|PLN|5900512350059|292|30.0|3.2|3.2
63220|Mlekovita Wypasiona Śmietanka Kulinarna 18% 330 Ml|2.99|PLN|5900512300474|186|18.0|3.6|3.6
63221|Mlekovita Wypasiona Śmietanka Deserowa 30% 330 Ml|4.19|PLN|5900512300481|292|30.0|3.2|3.2
64154|Mlekpol Maślanka Mrągowska Brzoskwiniowa 1 L|3.79|PLN|5900820002190|70|1.5|11.0|11.0
64159|Mlekpol Maślanka Mrągowska Truskawkowa 1 L|3.79|PLN|5900820001568|74|1.5|12.0|12.0
61782|Mlekpol Kurpiowski Ser Porcjowany 250 G|6.99|PLN|5900820003661|347|27.0|0.0|0.0
61781|Mlekpol Ostdamer Ser Porcjowany 250 G|6.99|PLN|5900820003654|347|27.0|0.0|0.0
61780|Mlekpol Podlaski Ser Porcjowany 250 G|6.49|PLN|5900820003685|347|27.0|0.0|0.0
61787|Mlekpol Ser Edam W Plastrach 150 G|3.19|PLN|5900820005535|347|27.0|0.0|0.0
61786|Mlekpol Ser Gouda Wędzona W Plastrach 150 G|3.19|PLN|5900820005511|347|27.0|0.0|0.0
40810|Müller Müllermilch Napój Mleczny O Smaku Pistacjowo-Kokosowym 400 G|2.79|PLN|4025500132446|71|1.4|11.6|11.6
63039|Müller Riso O Smaku Waniliowym Ryż Na Mleku 200 G|1.59|PLN|42244035|103|2.5|16.8|16.8
98426|Bieluch Jogurt Naturalny Nadbużański 200 G|1.99|PLN|5902061000836|110|9.0|4.0|4.0
103043|Naturek Camembert Naturalny Wyrazisty Smak 120 G|5.49|PLN|5901390004928|356|31.0|1.3|1.3
60796|Optima Omega 3 Margaryna O Zawartości Trzech Czwartych Tłuszczu 400 G|6.89|PLN|5900247002445|540|60.0|0.0|0.0
97875|Piątnica Bio Śmietana 18% 200 G|2.49|PLN|5900531009013|190|18.0|4.0|4.0
86293|Piątnica Jogurt Typu Greckiego Z Jagodami 150 G|1.59|PLN|5900531003400|94|2.4|11.0|11.0
63550|Piątnica Jogurt Typu Greckiego Z Truskawkami 150 G|1.59|PLN|5900531003202|94|2.4|11.0|11.0
29740|Piątnica Ser Mascarpone 500 G|11.99|PLN|5900531001475|394|40.0|5.1|5.1
91586|Piątnica Twój Smak Serek Śmietankowy Aksamitny Z Jogurtem 135 G|2.65|PLN|5900531006043|166|12.0|3.4|3.4
91584|Piątnica Twój Smak Serek Śmietankowy Aksamitny Z Łososiem 135 G|2.65|PLN|5900531006036|243|23.0|3.0|3.0
62296|Piątnica Serek Wiejski Z Miodem 150 G|2.19|PLN|5900531000928|139|4.0|17.0|17.0
62297|Piątnica Serek Wiejski Z Truskawkami 150 G|2.19|PLN|5900531000942|110|4.0|10.0|10.0
91178|Piątnica Skyr Jogurt Typu Islandzkiego Z Truskawkami 150 G|1.99|PLN|5900531004506|82|0.0|11.0|11.0
570|Piątnica Śmietanka Do Deserów 36% 200 G|2.49|PLN|5900531001024|346|36.0|3.3|3.3
62313|Piątnica Twaróg Sernikowy Mielony 1 Kg|13.49|PLN|5900531004056|204|18.0|2.6|2.6
62281|Piątnica Twój Smak Serek Śmietankowy Puszysty Z Łososiem 150 G|2.99|PLN|5900531000775|243|23.0|3.0|3.0
62286|Piątnica Twój Smak Serek Śmietankowy Naturalny 200 G|3.19|PLN|5900531000607|243|23.0|3.0|3.0
62670|Polmlek Capresi Serek Śmietankowy Z Ziołami 150 G|3.89|PLN|5904716004541|256|24.0|3.0|3.0
40832|Président Ser Camembert Lekki 120 G|3.29|PLN|5906207660076|197|12.0|0.2|0.2
44232|Président Rondelé Ail De Garonne Puszysty Serek Twarogowy 100 G|4.69|PLN|3228023110057|328|32.0|3.0|3.0
101234|Président Twaróg Delikatny Naturalny 150 G|1.79|PLN|5902409701494|112|7.0|3.1|3.1
78504|Rians La Roulé Francuski Ser Świeży Z Ananasem|7.59|PLN|3184670027981|305|23.0|19.0|19.0
34596|Rolmlecz Serek Naturalny 200 G|1.99|PLN|5901630000697|114|7.0|4.5|4.5
61794|Serenada Ser Żółty Radamer 250 G|5.49|PLN|5900857030166|343|26.0|1.3|1.3
81826|Serenada Ser Topiony Radamer 100 G|1.89|PLN|5900857007281|220|16.0|7.0|7.0
99511|Serenada Ser Żółty Radamer 135 G|4.29|PLN|5900857008998|343|26.0|1.3|1.3
99512|Serenada Ser Żółty Salami 135 G|4.29|PLN|5900857009056|352|27.0|1.3|1.3
62321|Sierpc Capri Serek Typu Włoskiego 220 G|3.79|PLN|5901750000409|190|14.0|3.6|3.6
61800|Sierpc Ser Królewski Light Plastry 135 G|4.59|PLN|5901753000642|301|19.0|1.6|1.6
61835|Skarby Serowara Ser Szafir 190 G|9.99|PLN|5900857005669|368|28.0|1.1|1.1
99514|Ser Złoty Radamer 135 G|4.79|PLN|5900857008868|343|26.0|1.3|1.3
44244|Tartare Apérifrais Koreczki Twarogowe Smak Włoski 100 G|11.99|PLN|3480347130900|327|31.0|3.0|3.0
12305|Jäger Ser Mozzarella 125 G|2.59|PLN|4006496019201|228|17.0|0.8|0.8
62867|Zott Milk Tiger Classic Ser Mozzarella 84 G (4 X 21 G)|5.39|PLN|4014500517711|308|23.0|2.0|2.0
28718|Zott Monte Deser Mleczny Z Czekoladą I Orzechami 330 G (6 X 55 G)|5.99|PLN|4014500043326|195|13.3|15.9|15.9
89532|Zott Primo Jogurt Typ Grecki 330 G|3.59|PLN|5906040063218|122|10.0|3.5|3.5
98171|Zott Primo Śmietana 12% 330 G|2.79|PLN|5906040063270|135|12.0|3.3|3.3
62983|Zott Zottarella Minis Ser Mozzarella 150 G|6.89|PLN|4014500509549|248|19.0|1.5|1.5
94453|Almette Puszysty Serek Twarogowy Jogurtowy 120 G (4 X 30 G)|4.39|PLN|5902899141398|240|21.0|5.9|5.9
94451|Almette Puszysty Serek Twarogowy Śmietankowy 120 G (4 X 30 G)|4.39|PLN|5902899141350|232|20.0|6.2|6.2
105967|Almette Puszysty Serek Twarogowy Śmietankowy Bez Laktozy 150 G|4.99|PLN|5902899143835|260|25.0|2.4|2.4
105968|Almette Puszysty Serek Twarogowy Z Ziołami Bez Laktozy 150 G|4.99|PLN|5902899143873|259|25.0|2.3|2.3
61904|Almette Z Ogórkiem I Ziołami Puszysty Serek Twarogowy 150 G|4.15|PLN|5902899121321|243|22.0|5.5|5.5
61905|Almette Ze Szczypiorkiem I Cebulą Puszysty Serek Twarogowy 150 G|4.15|PLN|5902899115771|230|20.0|5.8|5.8
62736|Apetina Classic Ser Biały Typu Śródziemnomorskiego 200 G|3.99|PLN|5760466736664|225|17.0|3.9|3.9
61943|Arla Apetina Serek Kremowy Naturalny 125 G|3.69|PLN|5760466986021|190|16.0|3.3|3.3
61944|Arla Apetina Serek Kremowy Pesto I Rukola 125 G|3.69|PLN|5760466986069|182|15.0|3.8|3.8
61946|Arla Apetina Serek Kremowy Pomidory I Bazylia 125 G|3.69|PLN|5760466986007|179|14.0|5.2|5.2
27323|Bakoma 7 Zbóż Jogurt Z Brzoskwiniami I Ziarnami Zbóż 140 G|1.69|PLN|5900197012914|95|2.5|15.0|15.0
60762|Bakoma 7 Zbóż Jogurt Z Gruszkami Jabłkiem I Ziarnami Zbóż 140 G|1.69|PLN|5900197012921|95|2.5|15.0|15.0
60764|Bakoma 7 Zbóż Jogurt Z Malinami I Ziarnami Zbóż 300 G|3.29|PLN|5900197015700|94|2.5|14.3|14.3
43287|Bakoma 7 Zbóż Jogurt Z Truskawkami I Ziarnami Zbóż 300 G|3.29|PLN|5900197012983|95|2.5|15.0|15.0
43243|Bakoma 7 Zbóż Jogurt Z Truskawkami I Ziarnami Zbóż 140 G|1.69|PLN|5900197012907|94|2.5|14.3|14.3
27324|Bakoma 7 Zbóż Jogurt Ze Śliwkami I Ziarnami Zbóż 300 G|3.29|PLN|5900197012990|94|2.5|14.3|14.3
43249|Bakoma 7 Zbóż Men Jogurt Z Jagodą Czarną Porzeczką I Ziarnami Zbóż 300 G|3.18|PLN|5900197026034|96|2.5|14.8|14.8
60765|Bakoma 7 Zbóż Men Jogurt Z Grejpfrutem Żurawiną I Ziarnami Zbóż 300 G|3.18|PLN|5900197026041|96|2.5|14.8|14.8
60720|Bakoma Bakuś Deser Mleczny O Smaku Czekoladowo-Orzechowym 100 G|1.89|PLN|5900197019401|163|10.0|15.1|15.1
44203|Bakoma Bakuś Do Kieszonki Serek O Smaku Waniliowym 80 G|1.99|PLN|5900197014048|98|2.2|13.1|13.1
61407|Bakoma Bakuś Puszysty Serek Truskawkowy 90 G|1.39|PLN|59020677|111|4.0|12.9|12.9
43755|Bakoma Bita Śmietanka Spray 250 G|6.99|PLN|5900197006487|230|17.0|17.0|17.0
93411|Bakoma Jogurt Bio Z Truskawkami 230 G|3.28|PLN|5900197023125|81|1.8|13.5|13.5
101587|Bakoma Jogurt Kremowy Z Brzoskwiniami I Granolą 230 G|4.59|PLN|5900197023859|152|5.8|21.5|21.5
101590|Bakoma Jogurt Kremowy Z Pomarańczą I Granolą 230 G|4.59|PLN|5900197026539|152|5.8|21.5|21.5
101589|Bakoma Jogurt Kremowy Z Wiśnią Czereśnią I Granolą 230 G|4.59|PLN|5900197025235|152|5.8|21.5|21.5
60758|Bakoma Jogurt Naturalny 0% 350 G|3.39|PLN|5900197016592|52|0.0|7.6|7.6
1692|Bakoma Kefir Naturalny 230 G|1.69|PLN|5900197000737|60|3.0|4.9|4.9
61396|Bakoma Kefir Naturalny 390 G|2.79|PLN|5900197011955|56|2.5|4.9|4.9
43240|Bakoma Kremowy Jogurt Kawowy 150 G|1.99|PLN|5900197000355|122|6.2|13.8|13.8
6128|Bakoma Kremowy Jogurt Kokosowo-Migdałowy 150 G|1.99|PLN|5900197000317|123|6.3|13.8|13.8
101574|Bakoma Men Pro Baton Wysokobiałkowy Ciasteczkowo-Śmietankowy 60 G|4.49|PLN|5900197021756|398|16.0|43.0|43.0
101576|Bakoma Men Pro Baton Wysokobiałkowy Wanilia 60 G|4.49|PLN|5900197021749|406|17.0|43.0|43.0
61387|Bakoma Men Pro Jogurt Owoce Leśne Z Wysoką Zawartością Białka 230 G|2.49|PLN|5900197020445|66|1.5|5.1|5.1
101596|Bakoma Men Pro Shake Białkowy Smak Czekoladowy 380 G|3.99|PLN|5900197025655|46|0.3|5.2|5.2
101597|Bakoma Men Pro Shake Białkowy Smak Truskawkowy 380 G|3.99|PLN|5900197025631|45|0.3|5.2|5.2
101598|Bakoma Men Pro Shake Białkowy Smak Waniliowy 380 G|3.99|PLN|5900197025648|45|0.3|5.2|5.2
101599|Bakoma Mikuś Słomki Smakowe Do Mleka O Smaku Bananowym 30 G (5 X 6 G)|1.89|PLN|5900197024955|392|0.0|98.0|98.0
101600|Bakoma Mikuś Słomki Smakowe Do Mleka O Smaku Czekoladowym 30 G (5 X 6 G)|1.99|PLN|5900197024962|388|0.9|92.0|92.0
101601|Bakoma Mikuś Słomki Smakowe Do Mleka O Smaku Truskawkowym 30 G (5 X 6 G)|1.89|PLN|5900197024948|396|0.0|99.0|99.0
40782|Bakoma Polskie Smaki Deser Jogurtowy Z Gruszkami 120 G|0.99|PLN|5900197013812|71|1.3|12.7|12.7
43253|Bakoma Premium Mild Jogurt Z Brzoskwiniami I Marakują 140 G|1.65|PLN|5900197026461|90|2.5|13.5|13.5
43255|Bakoma Premium Mild Jogurt Z Jagodami 140 G|1.65|PLN|5900197026508|90|2.5|13.5|13.5
43254|Bakoma Premium Mild Jogurt Z Owocami Leśnymi 140 G|1.65|PLN|5900197026492|90|2.5|13.5|13.5
43252|Bakoma Premium Mild Jogurt Z Truskawkami 140 G|1.65|PLN|5900197026478|90|2.5|13.5|13.5
9425|Bakoma Premium Mild Jogurt Z Wiśniami 140 G|1.65|PLN|5900197026485|90|2.5|13.5|13.5
101578|Bakoma Premium Jogurt Brzoskwiniowo-Morelowy 150 G|3.39|PLN|5900197025983|84|2.8|11.0|11.0
101579|Bakoma Premium Jogurt Jagodowo-Jeżynowy 150 G|3.39|PLN|5900197025990|84|2.8|11.0|11.0
101580|Bakoma Premium Jogurt Truskawkowy 150 G|3.39|PLN|5900197025969|84|2.8|11.0|11.0
101581|Bakoma Premium Jogurt Wiśniowy 150 G|3.39|PLN|5900197025976|84|2.8|11.0|11.0
61390|Bakoma Premium Mild Jogurt Z Jabłkiem Rodzynkami I Cynamonem 140 G|1.65|PLN|5900197026218|90|2.5|13.5|13.5
61401|Bakoma Satino Cappuccino Napój Mleczny Kawowy 240 G|2.99|PLN|5900197017575|61|1.3|9.2|9.2
61402|Bakoma Satino Espresso Napój Mleczny Kawowy 240 G|2.99|PLN|5900197017551|59|1.3|8.8|8.8
61403|Bakoma Satino Latte Napój Mleczny Kawowy 240 G|2.99|PLN|5900197017568|59|1.3|9.2|9.2
94820|Bakoma Satino Desery Świata Rzym Deser Z Białej Czekolady Z Musem Czekoladowym 105 G|1.69|PLN|5900197022524|144|6.7|17.4|17.4
94821|Bakoma Satino Desery Świata Wiedeń Deser Kawowy Z Musem Czekoladowym 105 G|1.69|PLN|5900197022517|141|6.7|16.4|16.4
94483|Bakoma Serek Bio Homogenizowany O Smaku Waniliowym 140 G|2.69|PLN|5900197025068|113|3.0|14.5|14.5
94484|Bakoma Serek Bio Homogenizowany Truskawkowy 140 G|2.69|PLN|5900197025051|113|3.0|14.5|14.5
102568|Bakoma Śmietana Bio Jogurtowa Tłuszczu 18% 180 G|2.49|PLN|5900197026331|184|18.0|3.0|3.0
40777|Bakoma Śmietanka Uht Do Kawy 100 Ml (10 Sztuk)|1.99|PLN|5900197005299|120|10.0|4.5|4.5
43123|Bakoma Twist Jogurt Poziomkowy 400 G|2.59|PLN|5900197011009|68|1.6|10.6|10.6
43120|Bakoma Twist Jogurt Żurawinowy 400 G|2.59|PLN|5900197015014|74|1.6|12.1|12.1
61548|Bieluch Gęsty Jogurt Naturalny Typu Greckiego 180 G|1.99|PLN|5902061000195|110|9.0|4.0|4.0
93186|Bieluch Serek Śmietankowy-Kanapkowy 135 G|2.59|PLN|5902061000911|168|14.0|5.0|5.0
89610|Bieluch Tradycyjne Masło Ekstra 200 G|4.59|PLN|5902061000201|743|82.0|0.6|0.6
61940|Castello Serek Kremowy Ananas 125 G|7.99|PLN|5760466872119|320|24.0|15.0|15.0
61941|Castello Serek Kremowy Pomidory I Bazylia 125 G|7.99|PLN|5711953000850|290|27.0|4.5|4.5
63250|Cessibon Bita Śmietana 250 G|6.69|PLN|8711900023946|220|18.0|12.0|12.0
42179|Chavroux Serek Twarogowy Z Mleka Koziego 150 G|12.99|PLN|3272770003148|163|12.5|4.0|4.0
72751|Cremona Classic Zabielacz W Proszku 400 G|6.15|PLN|5900910003120|549|32.5|62.2|62.2
72752|Cremona Śmietankowa Classic Zabielacz W Proszku 200 G|3.79|PLN|5900947010016|549|32.5|62.2|62.2
72753|Cremona Śmietankowa Classic Zabielacz W Proszku 80 G|1.69|PLN|5900947010023|549|32.5|62.2|62.2
3628|Cremona Śmietankowa Light Zabielacz W Proszku 200 G|3.49|PLN|5900947010146|467|16.0|79.0|79.0
42172|Danmis Serek Kozi 125 G|7.99|PLN|5901680009985|308|28.0|5.0|5.0
54812|Danone Biszkoptowy Jogurt 480 G (4 Sztuki)|5.19|PLN|5900643015544|122|6.4|13.4|13.4
78497|Džiugas Mild Ser Twardy Dojrzewający 12 Miesięcy Zmiażdżony 100 G|7.49|PLN|4770299390583|367|26.0|0.0|0.0
81843|Džiugas Ser Twardy Dojrzewający Tarty 100 G|5.49|PLN|4770299046152|362|26.0|0.0|0.0
61985|E'piu Ser Mascarpone 500 G|18.29|PLN|8002011000248|355|35.5|3.0|3.0
61876|Goat Farm Ser Kozi W Plastrach 100 G|8.89|PLN|5907627471532|384|31.0|0.0|0.0
61875|Goat Farm Ser Kozi Wędzony W Plastrach 100 G|8.99|PLN|5907627471020|318|25.0|2.1|2.1
62907|Formagia Mascarpone Ser Śmietankowy 500 G|18.49|PLN|5907627471624|385|40.0|2.1|2.1
61713|Finuu Klasyczne Miks Tłuszczowy Do Smarowania 200 G|6.59|PLN|5900012005947|682|75.0|1.1|1.1
61714|Finuu Solone Miks Tłuszczowy Do Smarowania 200 G|6.59|PLN|5900012005961|682|75.0|1.1|1.1
6133|Galbani Ser Ricotta 250 G|5.99|PLN|8000430194012|164|12.0|6.0|6.0
62789|Galbani Gorgonzola Cremoso Ser 150 G|17.49|PLN|8000430058765|316|26.0|1.5|1.5
63144|Gildo Rachelli Tiramisu 500 G|20.79|PLN|8005020008410|273|12.0|34.0|34.0
62485|Sm Gostyń Kajmak O Smaku Waniliowym Gostyński 510 G|7.99|PLN|5900691031367|288|7.2|49.0|49.0
62476|Sm Gostyń Mleko Gostyńskie Uht 2,0% 500 Ml|1.85|PLN|5900691080907|51|2.0|4.9|4.9
62477|Sm Gostyń Mleko Gostyńskie Uht 3,2% 500 Ml|1.99|PLN|5900691080808|61|3.2|4.8|4.8
47435|Sm Gostyń Mleko Gostyńskie Zagęszczone Niesłodzone Z Magnezem Light 4% 350 G|2.99|PLN|5900691031664|104|4.0|10.0|10.0
62523|Sm Gostyń Gostyńskie Mleko Zagęszczone Z Magnezem Light 500 G|4.69|PLN|5900691032197|104|4.0|10.0|10.0
191|Sm Gostyń Mleko W Proszku Odtłuszczone Granulowane 250 G|4.59|PLN|5900691033217|357|1.0|52.0|52.0
61923|Gratino Ser Tarty Dehydrowany 40 G|2.65|PLN|5900001447598|467|31.7|2.0|2.0
63092|Grikios Miękki Ser Kwasowo-Podpuszczkowy Dojrzewający W Solance 200 G|8.69|PLN|5907627470733|256|20.0|1.0|1.0
93398|Hochland Kanapkowy Mini Serek Twarogowy Śmietankowy 120 G (4 X 30 G)|2.99|PLN|5902899141244|206|19.0|3.7|3.7
89887|Hochland Kanapkowy Serek Kremowy Śmietankowy 130 G|3.19|PLN|5902899139623|206|19.0|3.7|3.7
89888|Hochland Kanapkowy Serek Kremowy Z Czosnkiem I Ziołami 130 G|2.89|PLN|5902899139784|212|19.0|5.6|5.6
89889|Hochland Kanapkowy Serek Kremowy Z Ogórkiem I Koperkiem 130 G|2.89|PLN|5902899139746|200|18.0|4.8|4.8
89891|Hochland Kanapkowy Serek Kremowy Z Szynką 130 G|2.89|PLN|5902899139708|200|18.0|4.7|4.7
89892|Hochland Kanapkowy Serek Kremowy Ze Szczypiorkiem 130 G|2.89|PLN|5902899139661|204|18.0|5.8|5.8
105686|Hochland Sałatkowy Ser Typu Greckiego W Kostkach Z Ziołami Śródziemnomorskimi 135 G|6.99|PLN|4002671154231|279|24.0|0.7|0.7
97065|Hochland Ser Kremowy Emmentaler 90 G|2.39|PLN|5902899142067|203|15.0|5.9|5.9
98259|Hochland Ser Kremowy Gouda 90 G|2.39|PLN|5902899142104|203|15.0|6.0|6.0
62656|Hochland Ser Kremowy W Plastrach Ze Szczypiorkiem 130 G|3.39|PLN|5902899137605|264|20.0|5.0|5.0
98260|Hochland Ser Kremowy Z Papryką 90 G|2.39|PLN|5902899142142|203|15.0|6.0|6.0
98261|Hochland Ser Kremowy Z Pieczarkami 90 G|2.39|PLN|5902899142166|202|15.0|5.8|5.8
98262|Hochland Ser Kremowy Z Salami 90 G|2.39|PLN|5902899142180|201|15.0|5.4|5.4
97066|Hochland Ser Kremowy Z Szynką 90 G|2.39|PLN|5902899142227|205|15.0|5.4|5.4
98264|Hochland Ser Kremowy Z Ziołami 90 G|2.39|PLN|5902899142265|202|15.0|5.7|5.7
98263|Hochland Ser Kremowy Ze Szczypiorkiem I Cebulą 90 G|2.39|PLN|5902899142203|203|15.0|5.9|5.9
62661|Hochland Ser Kremowy Śmietankowy W Plastrach 130 G|3.39|PLN|5902899137667|268|20.0|5.9|5.9
91604|Hochwald Kawa Mrożona 250 Ml|2.79|PLN|4003490096542|54|0.8|8.6|8.6
91603|Hochwald Kawa Mrożona 0,5 L|2.89|PLN|4001431909654|50|1.1|7.5|7.5
62839|Igor Ser Gorgonzola Dolce 180 G|9.99|PLN|8021398443882|327|27.0|0.5|0.5
62840|Igor Ser Gorgonzola Piccante 180 G|11.29|PLN|8021398443905|348|29.6|0.12|0.12
63633|Jovi Duet Napój Jogurtowy O Smaku Banan-Truskawka 350 G|1.99|PLN|5903767007488|67|0.8|13.0|13.0
43232|Jovi Duet Napój Jogurtowy O Smaku Jabłko-Gruszka 350 G|1.99|PLN|5903767007471|68|0.8|13.0|13.0
92149|Jovi Duet Napój Jogurtowy O Smaku Kokos-Migdał 350 G|1.99|PLN|5903767008355|69|0.8|14.0|14.0
43231|Jovi Duet Napój Jogurtowy O Smaku Malina-Czerwona Porzeczka 350 G|1.99|PLN|5903767000700|68|0.8|13.0|13.0
92151|Jovi Duet Napój Jogurtowy O Smaku Melon-Truskawka 350 G|1.99|PLN|5903767008362|70|0.8|14.0|14.0
43229|Jovi Duet Napój Jogurtowy O Smaku Truskawka-Kiwi 350 G|1.99|PLN|5903767000687|67|0.8|13.0|13.0
88362|Jovi Jogurt Bez Dodatku Cukrów Malina 230 G|2.59|PLN|5903767004265|67|1.6|10.4|10.4
2667|Jovi Jogurt Naturalny 0% Tłuszczu 370 G|2.69|PLN|5903767004999|49|0.2|6.7|6.7
88361|Jovi Jogurt Bez Dodatku Cukrów Truskawka 230 G|2.59|PLN|5903767004258|68|1.6|10.6|10.6
63637|Jovi Kefir Owoce Leśne 350 G|2.59|PLN|5903767008775|68|1.3|10.8|10.8
63638|Jovi Kefir Suszona Śliwka 350 G|2.59|PLN|5903767008782|68|1.3|10.7|10.7
89564|Jovi Kefir Truskawkowy 350 G|2.59|PLN|5903767008768|67|1.3|10.7|10.7
92148|Jovi Duet Napój Jogurtowy O Smaku Gujawa-Morela 350 G|1.99|PLN|5903767004685|68|0.8|14.0|14.0
89559|Jovi Zsiadłe Mleko 370 G|1.89|PLN|5903767005231|50|2.0|4.8|4.8
81847|Joya Sojowa Alternatywa Jogurtu Naturalnego 200 G|3.39|PLN|9020200017944|50|2.6|1.5|1.5
81846|Joya Sojowa Alternatywa Jogurtu Truskawkowego 200 G|4.49|PLN|9020200017968|85|2.1|12.3|12.3
8981|Kinder Pingui Choco Biszkopt Z Mlecznym Nadzieniem Pokryty Czekoladą 30 G|1.69|PLN|4008400290126|446|28.3|41.5|41.5
63451|Krasnystaw Chłodnik 500 G|2.29|PLN|5902057002790|46|1.8|4.5|4.5
97253|Krasnystaw Jogurt Typ Grecki 250 G|1.49|PLN|5902057004619|118|9.0|4.4|4.4
43477|Krasnystaw Joguś Jogurt Brzoskwiniowy 150 G|0.99|PLN|5902057000086|83|2.5|12.5|12.5
43475|Krasnystaw Joguś Jogurt Brzoskwiniowy 400 G|2.79|PLN|5902057000383|83|2.5|12.5|12.5
64035|Krasnystaw Joguś Jogurt Do Picia Brzoskwiniowy 350 G|1.99|PLN|5902057003728|70|1.8|10.6|10.6
99352|Krasnystaw Joguś Jogurt Do Picia Jabłko Ze Smakiem Mięty 350 G|2.29|PLN|5902057003759|70|1.8|10.6|10.6
64036|Krasnystaw Joguś Jogurt Do Picia Jagodowy 350 G|1.99|PLN|5902057003773|70|1.8|10.6|10.6
64037|Krasnystaw Joguś Jogurt Do Picia Truskawkowy 350 G|1.99|PLN|5902057003735|70|1.8|10.6|10.6
64038|Krasnystaw Joguś Jogurt Do Picia Żurawinowy 400 G|1.99|PLN|5902057003766|70|1.8|10.6|10.6
43474|Krasnystaw Joguś Jogurt Jagodowy 400 G|2.49|PLN|5902057000420|83|2.5|12.5|12.5
43476|Krasnystaw Joguś Jogurt O Smaku Poziomkowym 400 G|2.49|PLN|5902057000697|83|2.5|12.5|12.5
43472|Krasnystaw Joguś Jogurt Truskawkowy 400 G|2.49|PLN|5902057000390|83|2.5|12.5|12.5
64034|Krasnystaw Joguś Jogurt Wiśniowy 150 G|0.99|PLN|5902057000031|83|2.5|12.5|12.5
2638|Krasnystaw Kefir 400 G|1.69|PLN|5902057000345|57|2.0|5.7|5.7
43581|Krasnystaw Kefir 250 G|1.1|PLN|5902057000802|57|2.0|5.7|5.7
89551|Krasnystaw Maślanka 300 G|1.19|PLN|5902057003889|53|2.0|5.0|5.0
64050|Krasnystaw Maślanka Brzoskwiniowa 300 G|1.29|PLN|5902057003872|60|0.9|9.9|9.9
60415|Krasnystaw Maślanka Truskawkowa 300 G|1.29|PLN|5902057003865|60|0.9|9.9|9.9
2690|Krasnystaw Serek Wiejski 200 G|1.89|PLN|5902057000581|97|5.0|2.0|2.0
62200|Krasnystaw Seruś Serek Waniliowy Z Truskawkami 150 G|1.39|PLN|5902057000949|121|5.0|14.0|14.0
1102|Krasnystaw Śmietana 12% Homogenizowana 300 G|2.39|PLN|5902057000482|135|12.0|4.0|4.0
29777|Krasnystaw Twaróg Mielony 1 Kg|11.79|PLN|5902057001281|103|5.0|3.5|3.5
61451|Krasnystaw Zsiadłe Mleko 500 G|1.89|PLN|5902057001267|46|2.0|4.0|4.0
62040|Lactima Ser Sałatkowy Typu Bałkańskiego 200 G|5.89|PLN|5901126012845|233|18.0|3.0|3.0
94454|Lactima Dip Serowy Do Nachos Jalape?o 150 G|3.59|PLN|5901126013743|197|14.0|5.7|5.7
91324|Lactima Haga Serek Twarogowy Śmietankowy 100 G (6 X 16,67 G)|2.99|PLN|5901126013613|282|26.0|4.0|4.0
81803|Lactima Ser Topiony Emmentaler 130 G|2.99|PLN|5901126013507|203|14.0|6.3|6.3
81804|Lactima Ser Topiony Gouda 130 G|2.99|PLN|5901126013514|203|14.0|6.3|6.3
81802|Lactima Ser Topiony Ze Śmietanką 130 G|2.99|PLN|5901126013552|193|14.0|4.8|4.8
81805|Lactima Ser Topiony Z Szynką 130 G|2.99|PLN|5901126013521|202|14.0|5.9|5.9
105720|Lactima Ser Topiony Gouda 140 G (8 X 17,5 G)|3.19|PLN|5901126012272|224|16.0|5.0|5.0
62697|Lactima Ser Topiony Ze Śmietanką 140 G (8 X 17,5 G)|3.19|PLN|5901126011015|229|16.0|4.3|4.3
96687|Lactima Ser Topiony Z Szynką 140 G (8 X 17,5 G)|3.19|PLN|5901126010568|227|16.0|4.9|4.9
