|id|price|ean|wartosci_odzywcze|title
275|57505|4.20 zł|5905299000432|{'Wartość energetyczna ': '1493 kJ / 352 kcal', 'Tłuszcz ': '1,1 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '72,9 g', 'w tym cukry ': '3,5 g', 'Błonnik ': '2,8 g', 'Białko ': '11,2 g', 'Sól ': '0,002 g', '(Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu) ': '', 'metadata': 'w 100 g'}|As-Babuni Makaron Lubelski Świderek 1 Kg
276|57502|2.15 zł|5905299000067|{'Wartość energetyczna ': '1493 kJ / 352 kcal', 'Tłuszcz ': '1,1 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '72,9 g', 'w tym cukry ': '3,5 g', 'Błonnik ': '2,8 g', 'Białko ': '11,2 g', 'Sól ': '0,002 g', '(Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu)': '', 'metadata': 'w 100 g'}|As-Babuni Makaron Lubelski Świderek 400 G
277|57501|2.05 zł|5905299000166|{'Wartość energetyczna ': '1504 kJ / 354 kcal', 'Tłuszcz ': '1,4 g', 'w tym kwasy tłuszczowe nasycone ': '0,6 g', 'Węglowodany ': '74,2 g', 'w tym cukry ': '3,4 g', 'Błonnik ': '1,9 g', 'Białko ': '10,3 g', 'Sól ': '0,025 g', '(zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu)': '', 'metadata': 'w 100 g'}|As-Babuni Makaron Lubelski 2 Jajeczny Zacierka 250 G
278|96475|3.69 zł|5905299005000|{'Wartość energetyczna ': '1621 / 384 ', 'Tłuszcz ': '6,1 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'Węglowodany ': '70,6 g', 'w tym cukry ': '11,3 g', 'Błonnik ': '2,7 g', 'Białko ': '10,2 g', 'Sól ': '0,42 g', '1 opakowanie 145 g zawiera 16 sztuk': '', 'metadata': 'W 100 g\nW 1 sztuce 9 g'}|As-Babuni Wafle Suche Podpłomyki O Smaku Malinowo-Jogurtowym 145 G
279|61581|0.99 zł|99216||Bagietka Mini
280|61599|2.99 zł|05845||Bagietka Z Masłem Czosnkowym
281|94489|2.59 zł|5900197023873|{'Wartość energetyczna ': '257 kJ / 61 kcal', 'Tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '14 g', ' w tym cukry ': '12 g', 'Białko ': '<0,5 g', 'Sól ': '<0,01 g', 'metadata': 'w 100 g produktu'}|Bakoma Mus Owocowy Bio Jabłko-Banan 90 G
282|94487|2.59 zł|5900197023880|{'Wartość energetyczna ': '280 kJ / 66 kcal', 'Tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '14 g', ' w tym cukry ': '13 g', 'Białko ': '0,6 g', 'Sól ': '<0,01 g', 'metadata': 'w 100 g produktu'}|Bakoma Mus Owocowy Bio Jabłko-Brzoskwinia-Banan 90 G
283|94486|2.59 zł|5900197023903|{'Wartość energetyczna ': '299 kJ / 71 kcal', 'Tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '15 g', ' w tym cukry ': '13 g', 'Białko ': '<0.5 g', 'Sól ': '<0,01 g', 'metadata': 'w 100 g produktu'}|Bakoma Mus Owocowy Bio Jabłko-Śliwka-Banan 90 G
284|94485|2.59 zł|5900197023897|{'Wartość energetyczna ': '264 kJ / 62 kcal', 'Tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '13 g', ' w tym cukry ': '12 g', 'Białko ': '<0.5 g', 'Sól ': '<0,01 g', 'metadata': 'w 100 g produktu'}|Bakoma Mus Owocowy Bio Jabłko-Truskawka-Banan 90 G
285|9640|9.99 zł|8413971000986||Ballester Ocet Balsamiczny Z Wina  6%
286|12527|11.99 zł|5907570900035||Barć Miód Gryczany Nektarowy
287|68109|8.79 zł|8076809513739|{'Wartość energetyczna kJ': '268', 'Wartość energetyczna kcal': '64', 'Tłuszcz g': '2,6', 'w tym: kwasy tłuszczowe nasycone g': '0,3', 'Węglowodany g': '7,6', 'w tym: cukry g': '5,9', 'Błonnik g': '1,9', 'Białko g': '1,6', 'Sól g': '0,900', 'metadata': 'Średnie wartości odżywcze 100 g'}|Barilla Basilico Sos Pomidorowy Z Bazylią 400 G
288|79145|8.29 zł|8076809523738|{'Wartość energetyczna kJ': '1521', 'Wartość energetyczna kcal': '359', 'Tłuszcz g': '2,0', 'W tym kwasy tłuszczowe nasycone g': '0,5', 'Węglowodany g': '71,2', 'W tym cukry g': '3,5', 'Błonnik g': '3,0', 'Białko g': '12,5', 'Sól g': '0,013', '*42 g = przykładowy rozmiar porcji. Opakowanie zawiera około 12 porcji.': '', '**RI = Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/2000 kcal).': '', 'metadata': 'Średnie wartości odżywcze 100 g:\n42 g*\n%RI**/42 g'}|Barilla Makaron Collezione Lasagne 500 G
289|88305|5.09 zł|8076808050440|{'wartość energetyczna ': '359 kcal/ 1521 kJ', 'Tłuszcz ': '2,0 g', 'w tym kwasy tłuszczowe nasycone ': '0,5 g', 'węglowodany ': '71,2 g', 'w tym cukry ': '3,5 g', 'błonnik ': '3,0 g', 'białko ': '12,5 g', 'sól ': '0,013 g', 'metadata': 'Średnie wartości odżywcze na 100 g:'}|Barilla Makaron Maccheroni 500 G
290|86043|3.99 zł|5901902003807|{'Wartość energetyczna:': '1420 kJ (337 kcal)', 'Tłuszcz ': '1,5 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '63 g', 'w tym cukry ': '6,8 g', 'Błonnik ': '16 g', 'Białko ': '9,1 g', 'Sól ': '0,01 g', 'Składniki mineralne oraz błonnik w 100 g makaronu ugotowanego:': '', 'Fosfor ': '129 mg (18%)*', 'Mangan ': '1,41 mg (71%)*', 'Błonnik': '8,0 g', '*)% referencyjnej wartości spożycia dla osoby dorosłej.': '', 'metadata': '(w 100 g produktu):'}|Bartolini Eko Makaron Żytni Z Pełnego Ziarna Muszla Nr 2 400 G
291|101935|3.69 zł|5901902003784|{'Wartość energetyczna:': '1420 kJ (337 kcal)', 'Tłuszcz ': '1,5 g', 'w tym kwasy tłuszczowe nasycone ': '0,3 g', 'Węglowodany ': '63 g', 'w tym cukry ': '6,8 g', 'Błonnik ': '16 g', 'Białko ': '9,1 g', 'Sól ': '0,01 g', 'Składniki mineralne oraz błonnik w 100 g makaronu ugotowanego:': '', 'Fosfor': '129 mg (18%)*', 'Mangan': '1,41 mg (71%)*', 'Błonnik': '8,0 g', '*) % referencyjnej wartości spożycia dla osoby dorosłej.': '', 'metadata': '(w 100 g produktu):'}|Bartolini Eko Makaron Żytni Z Pełnego Ziarna Świderek Nr 3 400 G
292|57587|1.99 zł|5901902000097||Bartolini Makaron 2-Jajeczny Literko-Cyferki
293|57584|2.59 zł|5901902003401|{'Wartość energetyczna ': '591 kJ (140 kcal)', 'Tłuszcz ': '1,2 g', ' w tym kwasy tłuszczowe nasycone ': '0,4 g', 'Węglowodany ': '26 g', ' w tym cukry ': '<0,5 g', 'Błonnik ': '2,2 g', 'Białko ': '5,2 g', 'Sól ': '0,02 g', 'metadata': 'w 100 g ugotowanego produktu'}|Bartolini Makaron 6-Jajeczny Wałkowany Krajanka Cienka 250 G
294|76968|3.99 zł|5901902000981|{'wartość energetyczna': '1537 kJ (363 kcal)', 'tłuszcz ': '3,4 g', 'w tym kwasy tłuszczowe nasycone ': '1,1 g', 'węglowodany ': '69 g', 'w tym cukry ': '2,0 g', 'białko ': '12 g', 'sól ': '0,04 g', 'metadata': 'w 100 g produktu:'}|Bartolini Kluski Lane 3-Jajeczne 400 G
295|65318|9.85 zł|5902451306265|{'Wartość energetyczna ': '530 kJ/129 kcal', 'Tłuszcz': '13 g', 'w tym kwasy tłuszczowe nasycone ': '2,2 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Błonnik': '3 g', 'Białko ': '<0,5 g', 'Sól ': '1,5 g', 'metadata': 'w 100 g odsączonego produktu'}|Beach Flower Oliwki Bez Pestek W Zalewie 900 G
296|65524|2.79 zł|5902451030900|{'Wartość energetyczna ': '597 kJ/145 kcal', 'Tłuszcz': '15 g', 'w tym kwasy tłuszczowe nasycone ': '2 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Błonnik': '2,8 g', 'Białko ': '0,9 g', 'Sól ': '4 g', 'metadata': 'w 100 g odsączonego produktu'}|Beach Flower Oliwki Zielone Bez Pestek W Zalewie 140 G
297|65317|9.73 zł|5902451306289|{'Wartość energetyczna ': '600 kJ/146 kcal', 'Tłuszcz ': '15 g', 'w tym kwasy tłuszczowe nasycone ': '2 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Błonnik ': '2,8 g', 'Białko ': '0,9 g', 'Sól ': '3,8 g', 'metadata': 'w 100 g odsączonego produktu'}|Beach Flower Oliwki Zielone Bez Pestek W Zalewie 900 G
298|67491|4.49 zł|5900123001234||Białuty Majonez 100% Naturalny
299|67205|1.99 zł|5900123000381||Białuty Musztarda Sarepska
300|97267|6.25 zł|5900229040984|{'Wartość energetyczna ': '3404 kJ / 828 kcal', 'Tłuszcz w tym:': '92 g', 'kwasy tłuszczowe nasycone ': '6,0 g', 'kwasy tłuszczowe jednonienasycone ': '60 g', 'kwasy tłuszczowe wielonienasycone ': '26 g', 'Węglowodany': '0 g', 'w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'Witaminy': 'w 100 ml (92 g) produktu % DRWS*', 'Witamina E ': '25 mg 208%', 'Kwas alfa-linolenowy (omega-3)': '8,0 g', '* DRWS - dzienna referencyjna wartość spożycia dla osoby dorosłej.': '', 'Opakowanie zawiera 100 sugerowanych porcji produktu.': '', 'metadata': 'w 100 ml (92 g) produktu\nw 10 ml (9,2 g) produktu'}|Bielmar Beskidzki Czysty Olej Rzepakowy 100% 1 L
301|80800|5.09 zł|5901483200121|{'wartość energetyczna ': '442 kJ/104 kcal', 'tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'węglowodany ': '26 g', 'w tym cukry ': '2 g', 'białko ': '0 g', 'sól ': '0,3 g', 'metadata': '100 g\n1 saszetka - 2 g'}|Bifix Admiral Tea Yerba Mate Herbatka Z Ostrokrzewu Paragwajskiego 40 G (20 Saszetek)
302|80821|3.82 zł|5901483080600|{'wartość energetyczna ': '159 kJ/38 kcal', 'tłuszcz ': '0,7 g', '- kwasy tłuszczowe nasycone ': '0,3 g', 'węglowodany ': '7,4 g', '- cukry ': '6,0 g', 'białko ': '0,4 g', 'sól ': '0 g', 'metadata': '100 g\n3 g (1 łyżeczka)'}|Bifix Napar Owocowy Hibiscus Herbatka Z Kwiatów Hibiskusa 50 G
303|80788|4.75 zł|5901483001605|{'wartość energetyczna ': '257 kJ/61 kcal', 'tłuszcz ': '0,5 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'węglowodany ': '13,4 g', 'w tym cukry ': '5,6 g', 'białko ': '0,7 g', 'sól ': '0 g', 'metadata': '100 g\n1 saszetka - 2 g'}|Bifix Premium Żurawina Z Granatem Herbatka Owocowa 40 G (20 Saszetek)
304|97525|10.99 zł|5903351621465||Big Nature Przyprawa Miłości W Młynku
305|45599|5.48 zł|5905548353500|{'Składniki aktywne:': '', 'Nasiona guarany': '450 mg', 'Morszczyn': '150 mg', 'w tym jod': '93,3 µg (62,2% RWS*)', 'Kwiat hibiskusa': '3,3 g', 'Wyciąg z Garcinia cambogia': '120 mg', 'Ekstrakt z pieprzu kajeńskiego': '78 mg', 'w tym kapsaicyna': '6,2 mg', '*RWS - referencyjna wartość spożycia': '', 'metadata': 'Napar z 3 torebek po 2 g (dzienna porcja produktu)'}|Big-Active Active Burn Herbatka Ziołowo-Owocowa Suplement Diety 40 G (20 X 2 G)
306|45606|3.99 zł|5905548350370|{'Wartość energetyczna ': '0 kJ (0 kcal)', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'metadata': '100 ml\nNapar z 1 torebki (1,8 g)'}|Big-Active Zielona Herbata Pure Green 72 G (40 X 1,8 G)
307|81090|5.09 zł|5905548351179||Big-Active Herbata Biała Tajska Cytryna I Kwiat Granatu 30 G (20 Torebek)
308|79803|4.09 zł|5905548351162|{'Wartość energetyczna ': '3 kJ (1 kcal)', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'metadata': '100 ml\nNapar z 1 torebki (1,7 g)'}|Big-Active Zielona Herbata Z Maliną Z Marakują 34 G (20 Torebek)
309|57784|6.54 zł|5905548350035|{'Wartość energetyczna ': '3 kJ (0 kcal)', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'Opakowanie zawiera 50 sugerowanych porcji produktu': '', 'metadata': '100 ml\nNapar z 1 łyżeczki (2 g)'}|Big-Active Pu-Erh Herbata Czerwona O Smaku Grejpfrutowym Liściasta 100 G
310|100742|10.98 zł|5907658333533||Big-Active Pure Ceylon Herbata Czarna 100% 200 G (100 Torebek)
311|45607|3.74 zł|5905548350417|{'Wartość energetyczna ': '2 kJ (0 kcal)', 'Tłuszcz ': '0 g', 'w tym kwasy tłuszczowe nasycone ': '0 g', 'Węglowodany ': '0 g', 'w tym cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'metadata': '100 ml\nNapar z 1 torebki (1,7 g)'}|Big-Active Zielona Herbata Z Pigwą I Granatem 34 G (20 Torebek)
312|97357|9.49 zł|5010338303273|{'Wartość energetyczna ': '1475 kJ / 347 kcal', 'Tłuszcz ': '0.9 g', ' w tym kwasy tłuszczowe nasycone  ': '0.3 g', 'Węglowodany ': '78.0 g', ' w tym cukry ': '0.2 g', 'Białko ': '6.8 g', 'Sól ': '<0.1 g', 'metadata': 'w 100 g'}|Blue Dragon Ryż Do Sushi 500 G
313|68011|5.49 zł|5010338206758|{'Wartość energetyczna ': '301 kJ/72 kcal', 'Tłuszcz ': '2,3 g', 'w tym kwasy tłuszczowe nasycone ': '0,4 g', 'Węglowodany ': '10,5 g', 'w tym cukry ': '5,5 g', 'Białko ': '1,9 g', 'Sól ': '0,90 g', 'metadata': 'Średnia wartość odżywcza w 100 g'}|Blue Dragon Sos Chiński Orzechowy 415 G
314|97344|3.99 zł|5010338200077|{'Wartość energetyczna:': '488 kJ/115 kcal', 'Tłuszcz:': '0,2 g', 'w tym kwasy tłuszczowe nasycone:': '<0,1 g', 'Węglowodany:': '26,9 g', 'w tym cukry:': '21,6 g', 'Białko:': '1,3 g', 'Sól:': '1,7 g', 'metadata': 'Średnia wartość odżywcza w 100 g:'}|Blue Dragon Sos Stir-Fry Z Japońskim Sosem Sojowym 120 G
315|67681|4.99 zł|5901596180259||Bmc Szprot Podwędzany W Oleju Winter
316|59931|3.88 zł|5900452001004|{'Wartość energetyczna ': '45 kcal', 'Tłuszcz ': '0,1 g', 'w tym: kwasy tłuszczowe nasycone ': '0,0 g', 'Węglowodany ': '10,4 g', 'w tym cukry ': '9,9 g', 'Błonnik ': '0,4 g', 'Białko ': '0,3 g', 'Sól ': '0,01 g', 'Witamina C ': '25 mg (100% ZDS*)', '*ZDS - zalecane dzienne spożycie': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': '100 ml\n300 ml'}|Bobo Frut 100% Sok Jabłko Malina I Winogrona Po 4 Miesiącu 300 Ml
317|59933|4.35 zł|5900452001042|{'Wartość energetyczna ': '51 kcal', 'Tłuszcz ': '0,2 g', 'w tym: kwasy tłuszczowe nasycone ': '0,0 g', 'Węglowodany ': '11,8 g', 'w tym cukry ': '11,3 g', 'Błonnik': '0,5 g', 'Białko ': '0,2 g', 'Sól': '0,01 g', 'Witamina C': '25 mg (100% ZDS*)', '*ZDS - zalecane dzienne spożycie': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': '100 ml\n300 ml'}|Bobo Frut 100% Sok Jabłko Winogrona I Jagody Po 4 Miesiącu 300 Ml
318|60482|3.88 zł|5900452000571|{'Wartość energetyczna': '44 kcal', 'Tłuszcz ': '0,1 g', 'w tym: kwasy tłuszczowe nasycone ': '0,0 g', 'Węglowodany ': '10,3 g', 'w tym cukry ': '10,2 g', 'Błonnik ': '0,6 g', 'Białko ': '0,2 g', 'Sól': '0,01 g', 'Witamina C ': '15 mg (60% ZDS*)', '*ZDS - zalecane dzienne spożycie': '', 'Zawartość soli wynika wyłącznie z obecności naturalnie występującego sodu.': '', 'metadata': '100 ml\n300 ml'}|Bobo Frut 100% Sok Wieloowocowy Po 8 Miesiącu 300 Ml
319|105694|4.69 zł|5900852041884|{'Wartość energetyczna ': '203 kJ/48 kcal', 'Tłuszcz': '0,1 g', '- w tym kwasy nasycone ': '0 g', 'Węglowodany': '10,3 g', '- w tym cukry ': '9,8 g', 'Błonnik ': '2,2 g', 'Białko ': '0,4 g', 'Sól ': '0,01 g', 'Zawartość soli wynika wyłącznie z naturalnej zawartości sodu.': '', 'metadata': '100 g produktu'}|Bobovita Bio Czarna Porzeczka Z Jabłkami Po 5 Miesiącu 125 G
320|105696|4.69 zł|5900852041846|{'Wartość energetyczna ': '201 kJ/48 kcal', 'Tłuszcz': '0,1 g', '- w tym kwasy nasycone ': '0 g', 'Węglowodany': '10,3 g', '- w tym cukry ': '9,7 g', 'Błonnik ': '2,1 g', 'Białko ': '0,3 g', 'Sól ': '0,01 g', 'Zawartość soli wynika wyłącznie z naturalnej zawartości sodu.': '', 'metadata': '100 g produktu'}|Bobovita Bio Gruszka Z Jabłkiem Po 5 Miesiącu 125 G
321|105697|4.69 zł|5900852041853|{'Wartość energetyczna ': '262 kJ/62 kcal', 'Tłuszcz': '0,1 g', '- w tym kwasy nasycone ': '0 g', 'Węglowodany': '14 g', '- w tym cukry ': '12 g', 'Błonnik ': '1,7 g', 'Białko ': '0,4 g', 'Sól ': '0,01 g', 'Zawartość soli wynika wyłącznie z naturalnej zawartości sodu.': '', 'metadata': '100 g produktu'}|Bobovita Bio Suszona Śliwka Z Jabłkami Po 5 Miesiącu 125 G
322|59546|2.85 zł|8591119253866|{'Wartość energetyczna ': '218/52 kJ/kcal', 'Tłuszcz, w tym:': '0,1 g', '- kwasy nasycone ': '0,0 g', 'Węglowodany, w tym:': '11 g', '- cukry ': '7,4 g', 'Błonnik ': '2,4 g', 'Białko ': '0,5 g', 'Sól ': '<0,01 g', 'Witamina C ': '15 mg (60%)**', '** % zalecanego dziennego spożycia': '', 'Zawartość soli wynika wyłącznie z naturalnej zawartości sodu.': '', 'metadata': '100 g produktu'}|Bobovita Jabłka I Morele Po 5 Miesiącu 125 G
323|59525|2.78 zł|8591119253804|{'Wartość energetyczna': '182/43 kJ/kcal', 'Tłuszcz, w tym:': '0,1 g', '- kwasy nasycone ': '0 g', 'Węglowodany, w tym:': '9,3 g', '- cukry': '9,2 g', 'Błonnik': '1,7 g', 'Białko': '0,4 g', 'Sól': '<0,01 g', 'Witamina C': '15 mg (60%)**', '** % zalecanego dziennego spożycia': '', 'Zawartość soli wynika wyłącznie z naturalnej zawartości sodu. ': '', 'metadata': '100 g produktu'}|Bobovita Jabłko Po 4 Miesiącu 125 G
324|41177|8.79 zł|5900852999406|{'Wartość energetyczna kJ': '1763 ', 'Wartość energetyczna kcal': '418 ', 'Tłuszcz, w tym: g': '11 ', '- kwasy nasycone g': '4,4 ', 'Węglowodany, w tym: g': '68 ', '- cukry g': '30 ', 'Błonnik g': '0,9 ', 'Białko g': '13 ', 'Sól g': '0,23 ', 'Witaminy': '', 'Witamina A µg': '419 (105%)*', 'Witamina D µg': '6,0 (60%)*', 'Witamina E mg': '6,6 ', 'Witamina C mg': '38 (152%)*', 'Tiamina (B1) mg': '1,1 (220%)*', 'Witamina B6 mg': '0,64 (91%)*', 'Biotyna (B7) µg': '18 ', 'Składniki mineralne': '', 'Sód mg': '93', 'Wapń mg': '563 (141%)*', 'Żelazo mg': '6,8 (113%)*', 'Jod µg': '110 (157%)*', '*% zalecanego dziennego spożycia': '', 'Zawartość soli wynika wyłącznie z naturalnej zawartości sodu.': '', 'Opakowanie zawiera około 5-6 porcji pełnowartościowych posiłków mleczno-zbożowych.': '', 'metadata': '100 g kaszki BoboVita\nPorcja (40 g kaszki + 160 ml wody)'}|Bobovita Kaszka Mleczno-Ryżowa Z Sokiem Malinowym Po 4 Miesiącu 230 G
325|59555|2.78 zł|8591119001207|{'Wartość energetyczna ': '314/74 kJ/kcal', 'Tłuszcz, w tym:': '0,1 g', '- kwasy nasycone ': '0 g', 'Węglowodany, w tym:': '17 g', '- cukry ': '12 g', 'Błonnik ': '2,5 g', 'Białko ': '0,6 g', 'Sól ': '<0,01 g', 'Witamina C ': '10 mg (40%)**', '**% zalecanego dziennego spożycia': '', 'Zawartość soli wynika wyłącznie z naturalnej zawartości sodu.': '', 'metadata': '100 g produktu'}|Bobovita Suszona Śliwka Po 4 Miesiącu 125 G
326|66454|5.15 zł|4316734086965||Bon Asia Mleczko Kokosowe
327|87894|5.29 zł|3083681068122|{'Wartość energetyczna ': '468 kJ-111 kcal', 'Tłuszcz ': '<0,5 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '15,2 g', 'w tym cukry ': '0,5 g', 'Błonnik ': '8,5 g', 'Białko ': '8,3 g', 'Sól ': '0,50 g', 'metadata': 'Wartość odżywcza odsączonego produktu w 100 g'}|Bonduelle Fasola Czerwona 2 X 80 G
328|65552|5.69 zł|3083680004275|{'Wartość energetyczna ': '308 kJ - 74 kcal', 'Tłuszcz ': '0,7 g', 'w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '7,4 g', 'w tym cukry ': '2,6 g', 'Błonnik ': '7,8 g', 'Białko ': '5,5 g', 'Sól ': '0,73 g', 'metadata': 'odsączonego produktu w 100 g'}|Bonduelle Groszek Tradycyjny 800 G
329|2767|3.19 zł|3083680072670|{'Wartość energetyczna ': '363 kJ - 86 kcal', 'Tłuszcz ': '0,8 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '12,3 g', 'w tym cukry ': '1,6 g', 'Błonnik ': '5,8 g', 'Białko ': '4,6 g', 'Sól ': '0,38 g', 'metadata': 'Wartość odżywcza odsączonego produktu w 100 g'}|Bonduelle Groszek Konserwowy Tradycyjny 400 G
330|67725|8.69 zł|5900281003408|{'Wartość energetyczna ': '218 kJ - 52 kcal', 'Tłuszcz ': '1,4 g', 'w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '7,0 g', 'w tym cukry ': '5,9 g', 'Błonnik ': '1,8 g', 'Białko ': '1,9 g', 'Sól ': '1,50 g', 'metadata': 'w 100 g'}|Bonduelle Leczo Pieczarkowe Pikantne 780 G
331|9716|4.49 zł|3083680715447|{'Wartość energetyczna ': '340 kJ - 81 kcal', 'Tłuszcz ': '1,5 g', 'w tym kwasy tłuszczowe nasycone ': '0,2 g', 'Węglowodany ': '11,4 g', 'w tym cukry ': '4,4 g', 'Błonnik ': '4,1 g', 'Białko ': '3,4 g', 'Sól ': '0,57 g', 'metadata': 'w 100 g'}|Bonduelle Mexico Mieszanka Warzywna 340 G
332|32770|5.49 zł|3083680026154|{'Wartość energetyczna ': '98 kJ - 23 kcal', 'Tłuszcz ': '0,3 g', 'w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '3,4 g', 'w tym cukry ': '2,2 g', 'Błonnik ': '2,3 g', 'Białko ': '0,6 g', 'Sól ': '0,55 g', 'Witamina A (% RWS*)': '225 µg (28%)', '* RWS - Referencyjna wartość spożycia.': '', 'metadata': 'Wartość odżywcza odsączonego produktu w 100 g'}|Bonduelle Młoda Marchewka Ekstradrobna 400 G
333|98831|4.49 zł|3083681017656|{'Wartość energetyczna ': '174 kJ - 41 kcal', 'Tłuszcz ': '0,3 g', 'w tym kwasy tłuszczowe nasycone ': '<0,1 g', 'Węglowodany ': '7,3 g', 'w tym cukry ': '7,3 g', 'Błonnik ': '2,3 g', 'Białko ': '1,2 g', 'Sól ': '0,66 g', 'metadata': 'odsączonego produktu w 100 g'}|Bonduelle Ugotowane Na Parze Buraczki 300 G
334|105379|27.99 zł|8410179100043|{'Wartość energetyczna ': '3700 kJ / 900 kcal', 'Tłuszcz, w tym': '100 g', ' kwasy tłuszczowe nasycone ': '15 g', 'Węglowodany, w tym': '0 g', ' cukry ': '0 g', 'Białko ': '0 g', 'Sól ': '0 g', 'metadata': 'W 100 g produktu:'}|Borges Extra Virgin Oryginalna Oliwa Z Oliwek Z Pierwszego Tłoczenia 750 Ml
335|34944|4.59 zł|5906936677284|{'Wartość energetyczna': '1472 kJ / 347 kcal', 'Tłuszcz:': '0,7 g', 'w tym kwasy tłuszczowe nasycone:': '0,3 g', 'Węglowodany:': '76 g', 'w tym cukry:': '0,2 g', 'Błonnik:': '2,2 g', 'Białko:': '7,7 g', 'Sól:': '<0,03 g', '*Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ / 2000 kcal).': '', 'Opakowanie zawiera 4 sugerowane porcje produktu.': '', 'Zawartość soli wynika wyłącznie z naturalnie występującego sodu.': '', 'Wszystkie wartości przy produktach naturalnych podlegają naturalnym odchyleniom': '', 'metadata': 'dla suchego produktu w 100 g\n%RWS*'}|Britta Ryż Jaśminowy 400 G (4 Sztuki)
336|61702|0.17 zł|99195||Bułka Bankietowa
337|61580|0.55 zł|99192||Bułka Hot-Dog
338|10350|0.89 zł|99215||Bułka Kukurydziana - Wypiek Własny
339|10356|1.09 zł|99224||Bułka Maślana Z Jabłkiem
340|10360|1.09 zł|99222||Bułka Maślana Z Kremem
341|27219|6.99 zł|5907599956013|{'Wartość energetyczna ': '913,5 kJ/ 217 kcal', 'Tłuszcz ': '4,8 g', 'w tym kwasy tłuszczowe nasycone ': '2,1 g', 'Węglowodany ': '52,2 g', 'w tym cukry ': '4,5 g', 'Błonnik ': '2,5 g', 'Białko ': '8,5 g', 'Sól ': '1,3 g', '* Referencyjna wartość spożycia dla przeciętnej osoby dorosłej (8400 kJ/ 2000 kcal).': '', 'Opakowanie 240 g zawiera 4 sugerowane porcji produktu.': '', 'metadata': 'na 100 g\nna porcję 60 g\n% RWS* na porcję'}|Casa De Mexico Placek Pszenny Tortilla 25 Cm 240 G (4 Sztuki)
342|97301|8.99 zł|5901752704589|{'Wartość energetyczna ': '211 kJ / 50 kcal', 'Tłuszcz ': '0,1 g', 'w tym kwasy tłuszczowe nasycone ': '0,1 g', 'Węglowodany ': '11 g', ' w tym cukry ': '7,0 g', 'Błonnik ': '0,8 g', 'Białko ': '0,8 g', 'Sól ': '2,5 g', 'metadata': 'na 100 g produktu:'}|Casa De Mexico Salsa Mexicana Dip 315 G
